OBJECTID,NOMBRE_COM,Tipo,POINT_X,POINT_Y,Niveles,X,Y,aedes_mean,land_cov1_mean,land_cov2_mean,land_cov3_mean,tempmean_mean,tempvar_mean,pop_mean
"199",Cachuela Oviedo,Centro poblado rural,482719.6430999999865889549255371093750,8618068.2173999994993209838867187500000,"3",482719.6430999999865889549255371093750,8618068.2173999994993209838867187500000,33.1173286388058,41.6194549380797,396.925352486016,40.544764199182,26.6358053546926,10.1326851570169,0.0433972861240704
"200",Cachuela Margen Izqui,Centro poblado rural,482203.0990999999921768903732299804688,8617016.2621999997645616531372070312500,"3",482203.0990999999921768903732299804688,8617016.2621999997645616531372070312500,32.3621256720676,41.5155954636301,367.746819283393,45.742451129623,26.7985485707681,10.3686857273572,0.0543400355267758
"201",Las Piedras,Centro poblado rural,0.0000000000000000000000000000000,0.0000000000000000000000000000000,"3",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,,,,,,
"202",Puerto Maldonado,Capital departamental,479621.9038999999756924808025360107422,8607376.1249000001698732376098632812500,"1",479621.9038999999756924808025360107422,8607376.1249000001698732376098632812500,77.411009975264,2.60450891333853,42.8299065477825,4.98074542589038,31.1289360653949,15.3760491214284,44.3177326212787
"203",Alto Loero,Centro poblado rural,482542.2307000000146217644214630126953,8602555.5155999995768070220947265625000,"3",482542.2307000000146217644214630126953,8602555.5155999995768070220947265625000,30.50920663241,44.4938510267293,387.427658120895,78.1594921141941,26.6755662375268,10.5285882227726,0.394313933376668
"204",Agua Blanca,Centro poblado rural,436719.4195000000181607902050018310547,8589325.2424999997019767761230468750000,"3",436719.4195000000181607902050018310547,8589325.2424999997019767761230468750000,32.1801084198877,41.0615386863029,394.998430102283,49.8167538567987,27.3003605548,9.35162302087115,0.0637288258327701
"205",Centro Cachuela,Centro poblado rural,479257.3558000000193715095520019531250,8614321.5943999998271465301513671875000,"3",479257.3558000000193715095520019531250,8614321.5943999998271465301513671875000,45.5727932415708,33.4956133977281,253.118624782063,55.0067782227282,27.9277261364522,12.8007881554009,0.4244735037665
"206",La Pastora,Centro poblado rural,477045.5675000000046566128730773925781,8608737.6640000008046627044677734375000,"3",477045.5675000000046566128730773925781,8608737.6640000008046627044677734375000,35.7832857191254,15.1049857232237,183.900776245433,17.1395556488185,28.2889043580683,10.8467566633472,15.6688041532194
"207",Condenado,Centro poblado rural,450158.8197999999974854290485382080078,8579124.5778999999165534973144531250000,"3",450158.8197999999974854290485382080078,8579124.5778999999165534973144531250000,7.90461163745501,40.6516709752108,432.868390787334,84.6077964543048,26.0205096199874,9.31088043632308,0.0216991206592828
"208",Los Manantiales,Centro poblado rural,447582.6241000000154599547386169433594,8589103.8003000002354383468627929687500,"3",447582.6241000000154599547386169433594,8589103.8003000002354383468627929687500,30.7736165915706,45.7388178075885,450.16500368442,82.9828353961516,27.399056581542,8.57227604569717,0.0440571210886303
"209",Bajo Tambopata,Centro poblado rural,476091.5641000000177882611751556396484,8601360.9381000008434057235717773437500,"3",476091.5641000000177882611751556396484,8601360.9381000008434057235717773437500,33.4137757803264,44.9854391198409,397.366123641165,60.8406899000469,27.223401882774,11.636626625061,0.243514014449384
"210",Fundo Concepcion,Centro poblado rural,489413.9190999999991618096828460693359,8606086.5102999992668628692626953125000,"3",489413.9190999999991618096828460693359,8606086.5102999992668628692626953125000,30.0757178096619,40.8277572308042,288.62692964994,62.2101643408009,26.3998568304654,8.70562236315376,0.180836215666204
"211",Lago Sandoval,Centro poblado rural,494994.2859000000171363353729248046875,8605775.0865000002086162567138671875000,"3",494994.2859000000171363353729248046875,8605775.0865000002086162567138671875000,27.1359167572101,44.2082127005873,360.402427812781,92.4943263798407,26.4739915235236,9.04447792217563,0.0805442263725503
"212",Alta Pastora,Centro poblado rural,473462.9731000000028870999813079833984,8610253.9803999997675418853759765625000,"3",473462.9731000000028870999813079833984,8610253.9803999997675418853759765625000,32.949553702447,36.9708791517523,340.216619136139,52.4640035454057,26.463354300952,9.5760473441577,0.416304939159072
"213",Cinco Islas,Centro poblado rural,395380.8882999999914318323135375976562,8601273.2905999999493360519409179687500,"3",395380.8882999999914318323135375976562,8601273.2905999999493360519409179687500,17.4228124169155,39.1431990618481,406.887670307259,70.2667179706833,25.645015571754,7.9165061306579,0.0217792654490185
"214",Shiringayoc2,Centro poblado rural,402978.8237000000081025063991546630859,8603297.8015000000596046447753906250000,"3",402978.8237000000081025063991546630859,8603297.8015000000596046447753906250000,12.6811114306225,39.0282162072147,433.813137593694,89.7317491701136,25.4054416936105,8.72281921097121,0.0123505020460141
"215",Tumi,Centro poblado rural,411778.3079000000143423676490783691406,8598910.9657000005245208740234375000000,"3",411778.3079000000143423676490783691406,8598910.9657000005245208740234375000000,14.7773674100871,38.338361884533,423.668657427357,62.1005334181823,25.5805004060113,8.38743115965442,0.0199554398224303
"216",Horacio Zevallos,Centro poblado rural,413460.9073000000207684934139251708984,8598564.8870000001043081283569335937500,"3",413460.9073000000207684934139251708984,8598564.8870000001043081283569335937500,14.6827726513928,31.1401119581692,365.282770126902,48.2930461823628,25.8773369564436,8.71701012856049,0.02393003704492
"217",Boca Inambari,Centro poblado rural,420212.5846000000019557774066925048828,8594946.3146999999880790710449218750000,"3",420212.5846000000019557774066925048828,8594946.3146999999880790710449218750000,16.7031429839323,29.5143207547533,349.731220317076,46.2518994726418,25.8203095106462,9.09677619606964,0.0397340844927986
"218",Puerto Aguila,Centro poblado rural,428415.1610000000218860805034637451172,8593319.3570000007748603820800781250000,"3",428415.1610000000218860805034637451172,8593319.3570000007748603820800781250000,16.2353616528272,38.4180136104372,414.981238292201,79.5411907487935,25.6403319879698,8.33802052852661,0.0485507128178142
"219",Copamanu,Centro poblado rural,441579.6038999999873340129852294921875,8602389.7521000001579523086547851562500,"3",441579.6038999999873340129852294921875,8602389.7521000001579523086547851562500,18.7100924692656,28.2772551436173,341.861564837004,44.2211491434198,25.8291282653809,8.57425415139449,0.0419604888543336
"220",Pedro Antonio,Centro poblado rural,440486.9060000000172294676303863525391,8603008.4004999995231628417968750000000,"3",440486.9060000000172294676303863525391,8603008.4004999995231628417968750000000,23.0851998753573,28.4836411800684,333.262178990229,53.5021617150432,26.0458480026085,8.51204948025848,0.0511577489346443
"221",Victor Raul Haya de la Torre,Centro poblado rural,446157.9065999999875202775001525878906,8593383.0880999993532896041870117187500,"3",446157.9065999999875202775001525878906,8593383.0880999993532896041870117187500,42.9946276679713,25.8156997670678,180.664316387077,18.3080645368985,28.486365967396,11.0645746610552,0.0724508674224702
"222",La Merced,Centro poblado rural,442517.3607000000192783772945404052734,8593035.2994999997317790985107421875000,"3",442517.3607000000192783772945404052734,8593035.2994999997317790985107421875000,33.0902790230623,33.0231242016312,254.998707351081,49.2628298384533,27.6182630131301,11.1070070996448,0.114042359799066
"223",Huacamayo chico,Centro poblado rural,413004.7943000000086612999439239501953,8588771.5557000003755092620849609375000,"3",413004.7943000000086612999439239501953,8588771.5557000003755092620849609375000,13.0423808272596,42.9703332391709,420.860080978633,81.2264034510907,25.8596298657163,9.56479709185855,0.0176399427865233
"224",Alto 2 de Mayo,Centro poblado rural,356447.2262999999802559614181518554688,8559695.9445999991148710250854492187500,"3",356447.2262999999802559614181518554688,8559695.9445999991148710250854492187500,6.35460205449686,40.8630096039215,509.724599387429,98.657632347206,25.6398598460408,8.31002669148631,0.0261101001515028
"225",Libertad,Centro poblado rural,325748.4867000000085681676864624023438,8565351.1304000001400709152221679687500,"3",325748.4867000000085681676864624023438,8565351.1304000001400709152221679687500,11.759597360933,11.0004693910673,68.0007333022433,35.283488806192,27.4438350776573,8.51878178831819,0.359683065839253
"226",Machiche,Centro poblado rural,349520.3213000000105239450931549072266,8542918.2073999997228384017944335937500,"3",349520.3213000000105239450931549072266,8542918.2073999997228384017944335937500,6.475841178043,35.3301564214111,413.964376134197,62.622397315158,25.4317676313906,6.3291903142854,0.112130382992113
"227",Tazon Grande,Centro poblado rural,346380.0824000000138767063617706298828,8545719.9714999999850988388061523437500,"3",346380.0824000000138767063617706298828,8545719.9714999999850988388061523437500,3.56424608093282,37.6739108699779,490.019345028862,88.4099009648668,24.8077169488238,7.47529188750302,0.0179391005126539
"228",Tazon Chico,Centro poblado rural,345727.9072000000160187482833862304688,8547090.9779000002890825271606445312500,"3",345727.9072000000160187482833862304688,8547090.9779000002890825271606445312500,3.6451017911759,35.7268138287306,454.01193370672,93.7960289021078,24.789712910787,7.97567322566761,0.0151833944563937
"229",Isrrael,Centro poblado rural,345979.4081000000005587935447692871094,8549304.5079999994486570358276367187500,"3",345979.4081000000005587935447692871094,8549304.5079999994486570358276367187500,4.38637115886518,37.4167073467585,481.11270526075,85.7444419159977,24.8955620592973,8.35944154193708,0.020645891201099
"230",Alto Carbon,Centro poblado rural,248052.9038000000000465661287307739258,8572616.7071000002324581146240234375000,"3",248052.9038000000000465661287307739258,8572616.7071000002324581146240234375000,3.75018209860394,38.6861077456337,538.268131045845,88.7442718265563,24.7117934039259,6.03467272585771,0.019717436278779
"231",Yunguyo,Centro poblado rural,243916.4526999999943654984235763549805,8582418.3538000006228685379028320312500,"3",243916.4526999999943654984235763549805,8582418.3538000006228685379028320312500,3.78235665603458,38.2679515958456,524.227656179698,93.2862100651127,24.859869682352,7.67091149434993,0.0167177209374558
"232",Adanrayo,Centro poblado rural,242490.9112000000022817403078079223633,8586144.0614000000059604644775390625000,"3",242490.9112000000022817403078079223633,8586144.0614000000059604644775390625000,5.0811007536851,38.258928194913,460.271108255758,69.360325473934,24.8450272250485,9.1324906931295,0.0134121042447175
"233",Huasororquito,Centro poblado rural,320121.7631999999866820871829986572266,8577535.7953999992460012435913085937500,"3",320121.7631999999866820871829986572266,8577535.7953999992460012435913085937500,6.19118037398573,43.1880660331686,520.010244159798,97.9589157703659,26.1411387808036,6.14326223902677,0.0135987956401681
"234",Malvinas,Centro poblado rural,378422.0064000000129453837871551513672,8605056.0777000002562999725341796875000,"3",378422.0064000000129453837871551513672,8605056.0777000002562999725341796875000,16.8913151930764,39.7510004393093,383.029522880834,78.4214757050519,26.017097343325,7.73038603498049,0.00984239919464393
"235",Masenahua,Centro poblado rural,335883.2336999999824911355972290039062,8609878.2577999997884035110473632812500,"3",335883.2336999999824911355972290039062,8609878.2577999997884035110473632812500,13.0752964674011,45.1205815941803,418.192974322075,100.008730785199,26.0144013024886,8.56069117171154,0.00819812997857608
"236",San Juan Chico,Centro poblado rural,373801.6415999999735504388809204101562,8610070.7562000006437301635742187500000,"3",373801.6415999999735504388809204101562,8610070.7562000006437301635742187500000,11.5043182696748,31.9188598602932,384.927447525702,61.9217597921586,25.39640704023,7.68160999039135,0.00560484871860932
"237",Barranca,Centro poblado rural,347964.2633999999961815774440765380859,8557883.3345999997109174728393554687500,"3",347964.2633999999961815774440765380859,8557883.3345999997109174728393554687500,12.2819449560983,21.8301928755525,244.879830496652,42.9327037365406,27.0104845567183,10.3056875080257,0.106470988732913
"238",Puquive,Centro poblado rural,327791.0581000000238418579101562500000,8571975.7788999993354082107543945312500,"3",327791.0581000000238418579101562500000,8571975.7788999993354082107543945312500,14.5521824246361,17.1790035061105,204.854631146426,29.6148427996055,27.1024105586703,11.9400120134707,0.186310954872639
"239",Puerto azul,Centro poblado rural,299803.0631999999750405550003051757812,8641317.3469999991357326507568359375000,"3",299803.0631999999750405550003051757812,8641317.3469999991357326507568359375000,6.23159954810018,38.6695822620891,368.511385772865,83.9037765383096,25.1420195714341,7.7586958857731,0.00323618268423782
"240",Isla de los Valles,Centro poblado rural,296183.9856000000145286321640014648438,8647554.9356999993324279785156250000000,"3",296183.9856000000145286321640014648438,8647554.9356999993324279785156250000000,8.81333191018355,45.0897151645861,443.695375623201,99.3722265343917,25.9665630440963,7.58160007878354,0.00251480282254196
"1",Palma Real,Centro poblado rural,524450.9997999999905005097389221191406,8616996.0000000000000000000000000000000,"3",,,25.9074896965127,38.8496690034241,352.504957584571,69.8983627479533,26.0714698951701,8.76691531884702,0.0976491874891023
"2",Isla Roling,Centro poblado rural,494777.9998999999952502548694610595703,8612708.0000000000000000000000000000000,"3",,,26.6506277173758,26.629927833875,300.138494888941,49.0953987489144,26.3382444481055,9.69468007485072,0.0716569800462042
"3",Tres Islas,Centro poblado rural,459665.9998999999952502548694610595703,8612834.0000000000000000000000000000000,"3",,,25.8724852878182,39.253669181007,364.996681073938,66.8286686292205,25.8991531591191,9.40991025680662,0.137062234070265
"4",Las Palmeras,Centro poblado rural,350289.0000000000000000000000000000000,8549602.0000000000000000000000000000000,"3",,,7.42635867608155,38.7716643548137,442.326267502071,56.3348066419831,25.813430806105,9.71247195947857,0.394022620677948
"5",Villa Santiago,Centro poblado rural,354162.0000000000000000000000000000000,8561674.0000000000000000000000000000000,"3",,,9.96119321203981,33.9252069732906,425.258230439031,68.0953274771805,25.6426682796778,10.618421901583,0.0774650520614379
"6",Santa Rita Baja,Centro poblado rural,370332.3540999999968335032463073730469,8572129.0140000004321336746215820312500,"3",,,15.6580149718514,42.3620236580479,479.5400991314,71.9984596473875,27.3257535466418,6.7713370373507,0.187545406220728
"7",Sarayacu,Centro poblado rural,387259.0000000000000000000000000000000,8585232.0000000000000000000000000000000,"3",,,9.88745574271773,32.3305826463926,316.897712848432,56.4337556179721,25.9952770273415,9.45108142188482,0.0558703510182976
"8",Fitzcarrald,Centro poblado rural,462147.9998999999952502548694610595703,8599362.0000000000000000000000000000000,"3",,,59.3215348638771,19.4125360222165,102.860377500428,21.6274573997961,29.80648148972,12.3100091033372,0.287360205144812
"9",Virgen De La Candelar,Centro poblado rural,387384.3802000000141561031341552734375,8576336.4948999993503093719482421875000,"3",,,21.2523570011059,37.0750617484252,446.258971532186,43.0908121565978,27.49706569314,8.05005091677109,0.234740955290702
"10",San Bernardo,Centro poblado rural,456640.9998999999952502548694610595703,8597418.0000000000000000000000000000000,"3",,,46.3031952286773,23.8664841312217,126.789993064699,31.9091655207813,28.8331545223347,10.895433725342,0.294192572046483
"11",Santo Domingo,Centro poblado rural,438411.1193000000203028321266174316406,8589163.4155000001192092895507812500000,"3",,,35.8450388946131,34.6679779898208,274.974849570081,41.6040114651884,27.8351366098449,10.5623347501327,0.284503108804142
"12",Florida Alta,Centro poblado rural,433256.1971999999950639903545379638672,8586279.0050000008195638656616210937500,"3",,,34.3971127482392,30.6976722425395,206.029742681257,44.3413980982234,28.013169623302,10.411129000319,0.121571893730977
"13",Virgenes Del Sol,Centro poblado rural,427989.0000000000000000000000000000000,8582260.0000000000000000000000000000000,"3",,,24.1953720472246,33.6578784762877,275.485381640689,56.3058076728701,27.6306441242158,9.4341120070812,0.0437255265961091
"14",San Juan,Centro poblado rural,423315.0000000000000000000000000000000,8577138.0000000000000000000000000000000,"3",,,25.1202035963226,32.3227402138587,258.464699779767,58.7583908417064,28.0144478743558,9.54523870982037,0.0495367080696188
"15",Planchon,Capital distrital,483604.9998999999952502548694610595703,8642596.0000000000000000000000000000000,"2",,,57.7369212110837,32.5961308131615,292.479105035464,43.5971022744974,28.4981646190087,12.3760523969928,0.277282284252975
"16",Fray Martin,Centro poblado rural,485325.9998999999952502548694610595703,8670704.0000000000000000000000000000000,"3",,,38.0422747539789,47.4751492293634,394.296991094285,54.4737983484492,27.4910822786177,10.0153741811648,0.0412665201687427
"17",Alto Libertad,Centro poblado rural,397443.0000000000000000000000000000000,8573920.0000000000000000000000000000000,"3",,,19.0798620712159,41.9637627815508,438.979202874418,77.3714834832264,27.7046419108449,8.71478288343525,0.118135312025476
"18",Union Progreso,Centro poblado rural,410204.5509999999776482582092285156250,8575919.1487000007182359695434570312500,"3",,,18.2092564206374,42.7989245364541,474.390947602925,70.0275860937018,27.3289073793512,8.15737147958655,0.0871718541686209
"19",Sonene,Centro poblado rural,532453.9997999999905005097389221191406,8610270.0000000000000000000000000000000,"3",,,28.9417311184069,47.0044899086678,353.823597453652,85.7066376770978,26.7047815173084,8.56974809956176,0.0197636655993984
"20",Monterrey,Centro poblado rural,486128.9998999999952502548694610595703,8650514.0000000000000000000000000000000,"3",,,47.7134683132172,33.1936412503322,249.828113675117,38.1997659554084,28.1590416232745,11.5177573164304,0.0361517273150686
"21",Alegria,Centro poblado rural,487044.9998999999952502548694610595703,8660304.0000000000000000000000000000000,"3",,,39.370245846835,38.3816412739939,311.053366405933,56.8903150781409,27.8625038146973,9.65047636155958,0.200625967823111
"22",Santa Rosa,Centro poblado rural,358797.0000000000000000000000000000000,8570714.0000000000000000000000000000000,"3",,,12.6779222060634,41.1388493037161,449.244203351104,73.4521577175815,26.5213648461415,10.3966608198463,0.210695059678039
"23",Mavila,Centro poblado rural,487025.9998999999952502548694610595703,8680796.0000000000000000000000000000000,"3",,,40.7640850838088,38.822526576325,270.261974985518,59.128785261019,28.0134964139443,9.94918478818077,0.226741284403849
"24",Nueva Vista,Centro poblado rural,477575.9998999999952502548694610595703,8673640.0000000000000000000000000000000,"3",,,30.0816443497653,46.4441006912469,418.717518070201,89.6606897739549,26.6744010460809,7.97375902487206,0.00431769181214535
"25",Infierno,Centro poblado rural,475011.9998999999952502548694610595703,8592374.0000000000000000000000000000000,"3",,,24.1821256652671,42.9319836055383,426.842515930337,66.3734906581587,26.5615360692812,10.3720125938154,0.163293932638834
"26",Baltimore,Centro poblado rural,451610.9998999999952502548694610595703,8581438.0000000000000000000000000000000,"3",,,8.1106101617335,38.5477135489673,423.120608448039,67.8395038695323,25.9646340976604,9.34905477186621,0.0228579804412071
"27",Laberinto,Capital distrital,436283.9998999999952502548694610595703,8594031.0000000000000000000000000000000,"2",,,24.0361021590422,30.0863401921255,295.999866616443,53.6318767920018,26.1790328415843,9.11054620013073,1.29878497350572
"28",Puerto Pardo,Centro poblado rural,537074.9997000000439584255218505859375,8617852.0000000000000000000000000000000,"3",,,30.1650050947179,45.9763173008464,352.404490845366,70.0514873284944,26.1878990203298,9.30937405032013,0.0175736649773824
"29",Lago  Valencia,Centro poblado rural,521363.9997999999905005097389221191406,8628512.0000000000000000000000000000000,"3",,,28.2906506603988,45.2366238851396,376.877605700619,80.7711636578595,26.3738427742448,9.77892114245702,0.00418180033771528
"30",La Torre,Centro poblado rural,467016.9998999999952502548694610595703,8581938.0000000000000000000000000000000,"3",,,14.1255142287204,41.5363783083464,429.966264423571,68.8712947845459,26.1139053194146,9.31799215517546,0.0336497059259354
"31",Dos De Mayo,Centro poblado rural,352685.0000000000000000000000000000000,8554022.0000000000000000000000000000000,"3",,,11.1071391155582,32.7721835680657,368.122083174621,47.1152407061991,26.5355780736314,9.63760871038387,0.213219225924602
"32",Primero De Mayo,Centro poblado rural,484091.9998999999952502548694610595703,8646260.0000000000000000000000000000000,"3",,,51.425976848103,40.6484955093623,359.941394666103,40.0907945732796,28.2081183887901,11.9944925283262,0.0652912143718552
"33",El Casta�al,Centro poblado rural,471685.9998999999952502548694610595703,8603312.0000000000000000000000000000000,"3",,,47.5141655755421,26.8098120260491,127.65255682809,43.232041591059,28.9131746695786,11.8754672751856,0.570234607156096
"34",El Gato,Centro poblado rural,450351.9998999999952502548694610595703,8579418.0000000000000000000000000000000,"3",,,7.8840782724144,40.810949018574,432.759420027519,85.6699729859043,26.0008812302964,9.33864760587586,0.0205661144546168
"35",Loboyoc,Centro poblado rural,485789.9998999999952502548694610595703,8623072.0000000000000000000000000000000,"3",,,45.7379147993957,36.6952514099201,294.707446772391,47.6409201746836,28.1319742502342,11.5761914952263,0.0273794494746455
"36",Florida Baja,Centro poblado rural,440028.5975999999791383743286132812500,8590462.4024000000208616256713867187500,"3",,,37.9737657676817,31.9953120366441,181.032081584032,43.6164528711928,28.1462514537791,11.9856347837997,0.206664759555274
"37",Las Mercedes,Centro poblado rural,451486.9234999999753199517726898193359,8595517.4445999991148710250854492187500,"3",,,35.7336880664031,42.1613298257192,296.106814702352,46.8389415442944,28.0534761399031,9.57273963590463,0.185156072431867
"38",Mazuko,Capital distrital,351680.0000000000000000000000000000000,8551472.0000000000000000000000000000000,"2",,,12.6933080643181,34.4936920676644,351.95895982477,54.050878364583,26.7160027471427,10.1079364536315,1.01696686696362
"39",Nueva Arequipa,Centro poblado rural,391752.0000000000000000000000000000000,8574576.7988000009208917617797851562500,"3",,,22.5351732701928,29.3802065333465,316.349218363498,38.468927333097,28.0543706234653,8.69246935529885,0.201039953521845
"40",Inambari,Centro poblado rural,349847.0000000000000000000000000000000,8541856.0000000000000000000000000000000,"3",,,5.7689454181032,35.3852119246078,427.114694086045,71.4207346751428,25.2567970315823,6.03854847328825,0.181534361666558
"41",Primavera Alta,Centro poblado rural,375809.0000000000000000000000000000000,8572126.0000000000000000000000000000000,"3",,,14.3096035964806,44.2386424709549,488.772137594597,68.9050268367439,27.0596297590291,6.94355851614133,0.0229741399834553
"42",Primavera Baja,Centro poblado rural,379465.5432000000146217644214630126953,8572489.0986999999731779098510742187500,"3",,,15.8988030909247,43.4423653425809,449.504917632818,77.7666785138083,26.9769734713801,7.60363675906826,0.0379089601938763
"43",Pto. Mazuko,Centro poblado rural,349161.0000000000000000000000000000000,8552444.0000000000000000000000000000000,"3",,,9.12357088034066,29.4901212872011,301.141450891944,42.1724328545376,25.9231549607522,9.32096396441235,0.148317069928275
"44",Control La Torre,Centro poblado rural,467578.9998999999952502548694610595703,8580892.0000000000000000000000000000000,"3",,,14.3157955696708,39.2734733280383,408.625068102385,72.5077950828954,26.122146631542,8.75187245419151,0.0314830665355143
"46",Sachavacayoc,Centro poblado rural,459399.9998999999952502548694610595703,8581324.0000000000000000000000000000000,"3",,,12.4145420526203,39.7783316160503,444.541808600175,62.6814157686735,26.2626133768182,9.08723029588398,0.027689432259649
"47",San Francisco,Centro poblado rural,482532.9998999999952502548694610595703,8635600.0000000000000000000000000000000,"3",,,59.5019330175299,26.5789623260498,171.627267516287,28.2392811499144,28.7551325296101,12.6204888971228,0.0457212332616089
"48",Santa Rita Alta,Centro poblado rural,364248.0000000000000000000000000000000,8571516.0000000000000000000000000000000,"3",,,14.6145069599152,36.2776245870088,360.944178812127,53.6896463494552,27.2467352967513,7.46658720593703,0.0617839684016369
"49",Sol Naciente,Centro poblado rural,402742.2031999999890103936195373535156,8573974.7968000005930662155151367187500,"3",,,19.584718734182,41.9037263880225,471.28783684376,63.2593462879121,27.5949658448784,8.56223263665644,0.0247305026302868
"50",Santa Rosa,Centro poblado rural,485181.9998999999952502548694610595703,8672160.0000000000000000000000000000000,"3",,,38.1126853822089,46.5183190116782,398.055569852562,57.8573977890619,27.486919971758,9.65211237955219,0.0438422538834778
"51",Sudadero,Centro poblado rural,484130.9998999999952502548694610595703,8631226.0000000000000000000000000000000,"3",,,63.5545737762053,25.9021379754686,136.336948046174,35.9649357658765,28.8510734667666,12.9520528434773,0.133338122932321
"52",El triunfo,Centro poblado rural,481432.9998999999952502548694610595703,8608292.0000000000000000000000000000000,"3",,,43.8504016697407,16.595734545961,119.377755214771,17.0998181849718,29.2040852308273,13.2666054492195,6.83554673672553
"53",Tupac Amaru,Centro poblado rural,464486.9998999999952502548694610595703,8607756.0000000000000000000000000000000,"3",,,34.638882811781,34.6485587564438,273.291200248359,57.0306246792459,27.0123529334343,10.2833214205597,0.102873900787233
"54",Villa Rosita,Centro poblado rural,355640.0000000000000000000000000000000,8553828.0000000000000000000000000000000,"3",,,8.47267563144366,33.1343690703313,433.894872983297,61.3132873972257,26.2823302696149,8.36655172457298,0.0464332647601603
"55",Pacahuara,Centro poblado rural,432949.9998999999952502548694610595703,8747042.0000000000000000000000000000000,"3",,,37.6343464488432,41.9861923878587,365.975414125938,40.8519820065636,27.652846008461,11.8825791902117,0.269160504218808
"56",Monte Sinai,Centro poblado rural,464159.9998999999952502548694610595703,8594079.0000000000000000000000000000000,"3",,,35.4966910779476,40.9397184451421,350.522641261419,38.7953351934751,28.2657850931088,10.1957034468651,0.0701198272608422
"57",Fizcarrald,Centro poblado rural,445920.3964000000269152224063873291016,8593456.9038999993354082107543945312500,"3",,,41.3402439436987,27.3765782211463,203.521547007935,21.1090417494949,28.3141866254557,10.9519016505536,0.0737615625096869
"58",Agua Negra,Centro poblado rural,453822.9998999999952502548694610595703,8599894.0000000000000000000000000000000,"3",,,32.5023713586218,42.4904825899613,356.510038765313,68.2090373613447,27.6296774329939,9.1323978988288,0.0868770919538833
"59",Los Cedros,Centro poblado rural,449551.9998999999952502548694610595703,8590658.0000000000000000000000000000000,"3",,,36.2712173911289,37.7844464766417,337.694887091352,51.5584994810414,28.2281817491142,10.3994882094298,0.0457761188852916
"60",Playa Oculta,Centro poblado rural,342283.0000000000000000000000000000000,8602725.0000000000000000000000000000000,"3",,,9.19202397822089,32.1987860159214,344.319444780873,56.0344481903953,25.997142567647,9.76481850277973,0.033813769713003
"61",Centromin,Centro poblado rural,370119.0000000000000000000000000000000,8583380.0000000000000000000000000000000,"3",,,9.9207750440268,27.4608102918295,262.215673216975,65.375433167862,25.8226804383762,8.26243310823491,0.0139209573936974
"62",Ponal,Centro poblado rural,367900.0000000000000000000000000000000,8584594.0000000000000000000000000000000,"3",,,7.67215313823368,23.7284936779093,312.696616442034,51.562803167781,25.6105242605889,8.90960621141821,0.0149510508636013
"63",Nuevo San Juan Grande,Centro poblado rural,366937.0000000000000000000000000000000,8604274.0000000000000000000000000000000,"3",,,11.4990602709687,40.8303656666134,427.024423564015,74.9077520144017,25.9690689801541,8.49309440401425,0.00951861575586093
"64",Puerto Arturo,Centro poblado rural,478736.9998999999952502548694610595703,8619555.0000000000000000000000000000000,"3",,,31.6261557092269,37.6757252911727,326.629071235657,52.7717861930529,26.1890210409959,9.06751686086257,0.0669528464770018
"65",Chorrillos,Centro poblado rural,462468.9998999999952502548694610595703,8609123.0000000000000000000000000000000,"3",,,30.5741458163836,33.2525122427816,323.264642805329,55.3857531622442,26.430454473845,9.57629656417208,0.0908896965061471
"66",Tnte. Acevedo,Centro poblado rural,458776.9998999999952502548694610595703,8605401.0000000000000000000000000000000,"3",,,33.68776798745,42.5733227332433,369.51145585378,65.8044481972853,27.4114923973878,9.63062496234973,0.14394349947169
"67",Izuyama,Centro poblado rural,479078.9998999999952502548694610595703,8602359.0000000000000000000000000000000,"3",,,33.0564317203941,41.9601758187978,363.161258318037,61.7386138276904,27.1451897246675,11.1986373656707,0.549115191856906
"68",Jorge Chavez,Centro poblado rural,487646.9998999999952502548694610595703,8600412.0000000000000000000000000000000,"3",,,38.3097466239829,47.681239830158,400.056305736854,46.6007609052834,27.6392978426649,11.4900034851638,0.0863143474224114
"69",Chonta,Centro poblado rural,474113.9998999999952502548694610595703,8598548.0000000000000000000000000000000,"3",,,31.3171123634458,42.5223433809131,402.117400803491,67.9630662408799,27.2068592540881,11.2348014322251,0.1469486680414
"70",Otilia,Centro poblado rural,476922.9998999999952502548694610595703,8614533.0000000000000000000000000000000,"3",,,33.6727283457759,32.8753486718406,228.870469741621,47.7719720855473,26.623314374388,10.3286782337299,0.711469543433329
"71",San Jacinto,Centro poblado rural,457098.9998999999952502548694610595703,8609184.0000000000000000000000000000000,"3",,,25.8204574035724,37.9895563275402,405.879731502833,65.57059498732,26.0295675687141,8.81113508733779,0.0805263540765167
"72",Loero,Centro poblado rural,482817.9998999999952502548694610595703,8600029.0000000000000000000000000000000,"3",,,33.1836826464269,34.4590501535625,275.042146972337,53.3853838256516,27.087515186889,11.6244870255755,0.225956780528154
"73",Playa Alta,Centro poblado rural,460944.9998999999952502548694610595703,8616322.0000000000000000000000000000000,"3",,,27.3656974912314,31.7994686745848,259.901718019815,66.3193669843424,26.235173240382,8.94690342598561,0.0592172942534768
"74",Cachuela,Centro poblado rural,482148.9998999999952502548694610595703,8614640.0000000000000000000000000000000,"3",,,36.5179156706402,40.9150612097713,363.413379899473,58.5162650180927,27.3885582651053,10.9354951212725,0.217464118103833
